verse_key,version_id,eng,local
GEN.1.1,2259,When God began to create the heavens and the earth.,Le gɔmedzedzea me Mawu wɔ dziƒo kple anyigba.
GEN.1.2,2259,"the earth was without shape or form, it was dark over the deep sea, and Gods wind swept over the waters.","Ke anyigba le nyama, nɔnɔme meli nɛ o, ele ƒuƒlu, eye viviti do ɖe tsi gbana la ŋku me, eye Mawu ƒe Gbɔgbɔ le agba sam le tsia dzi."
MAT.1.1,2259,"A record of the ancestors of Jesus Christ, son of David, son of Abraham.","Yesu Kristo, si nye Dawid vi, amesi nye Abraham vi la, ƒe dzidzimegbalẽ."
MAT.1.2,2259,Abraham was the father of Isaac. Isaac was the father of Jacob. Jacob was the father of Judah and his brothers.,"Abraham dzi Isak, Isak dzi Yakob, eye Yakob dzi Yuda kple nɔviawo;."
GEN.8.1,2259,"God remembered Noah, all those alive, and all the animals with him in the ark. God sent a wind over the earth so that the waters receded.","Eye Mawu ɖo ŋku Noa kple gbemelã kple aƒemelã, siwo katã le egbɔ le aɖakaʋua me la dzi, eye Mawu na ya ƒo ɖe anyigba dzi, ale bena tsia de asi miemie me."
GEN.3.1,2259,"The snake was the most intelligent of all the wild animals that the LORD God had made. He said to the woman, Did God really say that you shouldnt eat from any tree in the garden.","Ke da dze aye wu gbemelã, siwo katã Yehowa Mawu wɔ la, eye wògblɔ na nyɔnu la bena: Vavãe Mawu gblɔ bena, migaɖu abɔmetiawo katã ƒe tsetsea ɖeke o mahã?."
GEN.5.1,2259,"This is the record of Adams descendants. On the day God created humanity, he made them to resemble God.","Esia nye Adam ƒe dzidzimeviwo ŋutinyagbalẽ. Esi Mawu wɔ Adam la, ewɔe ɖe eya ŋutɔ ƒe nɔnɔme."
GEN.2.1,2259,The heavens and the earth and all who live in them were completed.,Ale wowu dziƒo kple anyigba kple wo me nu gbogboawo katã nu enye si.
GEN.6.1,2259,"When the number of people started to increase throughout the fertile land, daughters were born to them.","Ke esi amewo de asi agbɔsɔsɔ me le anyigba dzi, eye wodzi nyɔnuwo la."
GEN.4.1,2259,"The man Adam knew his wife Eve intimately. She became pregnant and gave birth to Cain, and said, I have given life to a man with the LORDs help.","Eye Adam ɖo kple srɔ̃a Xawa, eye wòfɔ fu dzi Kain, eye wògblɔ bena: Yehowa ɖi nam be, medzi ŋutsu."
GEN.7.1,2259,"The LORD said to Noah, Go into the ark with your whole household, because among this generation Ive seen that you are a moral man.","Tete Yehowa gblɔ na Noa be na: Yi ɖe aɖakaʋu la me, wò ŋutɔ kple aƒewò me katã, elabena mekpɔ bena, ame dzɔdzɔe nènye le dzidzime sia dome."
GEN.8.2,2259,The springs of the deep sea and the skies closed up. The skies held back the rain.,"Eye anyigbatu me tsiwo nu tso, eye dziƒo nu tu; ale wɔ tsi la ke."
GEN.1.3,2259,"God said, Let there be light. And so light appeared.",Eye Mawu gblɔ be: Kekeli nedo! Eye kekeli do.
GEN.3.2,2259,"The woman said to the snake, We may eat the fruit of the gardens trees.",Nyɔnua ɖo ŋu na da la be: Míeɖua abɔmetiawo ƒe tsetse faa;.
